일시,평균기온(℃),평균일강수량(mm),평균풍속(km/h),평균습도(%rh),일조합,일사합,체감온도(℃),일 미세먼지 농도(㎍/㎥)
2019-12-31,-3.8,0.1,12.96,46.0,8.8,11.31,-8.642577698105097,19.75862068965517
2019-12-30,5.0,0.9,7.5600000000000005,79.0,2.2,3.96,3.252318628097968,24.296296296296298
2019-12-29,2.6,6.2,4.32,73.0,0.2,3.33,1.6693740487407873,34.172413793103445
2019-12-28,0.5,0.0,3.9600000000000004,60.0,8.2,10.07,-0.49287885451618535,32.86206896551724
2019-12-27,0.6,0.0,8.64,53.0,8.2,10.36,-2.2258967269710404,22.655172413793103
2019-12-26,3.7,1.1,7.5600000000000005,68.0,0.3,2.47,1.7319257798266605,32.58620689655172
2019-12-25,3.5,0.0,3.9600000000000004,61.0,6.1,8.36,2.854124470607184,34.22222222222222
2019-12-24,2.1,0.0,4.32,71.0,7.5,9.44,1.1080762476906818,38.785714285714285
2019-12-23,3.8,0.7,6.12,73.0,4.3,6.04,2.302092697683709,37.03448275862069
2019-12-22,3.0,0.1,3.9600000000000004,70.0,3.5,6.44,2.2962905830866216,40.48275862068966
2019-12-21,0.2,0.1,4.680000000000001,66.0,1.7,5.14,-1.2087732788186434,29.482758620689655
2019-12-20,1.0,0.1,6.12,60.0,6.4,8.67,-0.9215864651757356,23.5
2019-12-19,2.2,0.0,8.64,51.0,7.7,10.03,-0.3357084530972485,20.103448275862068
2019-12-18,4.6,0.4,8.28,68.0,5.2,7.27,2.5910501360034166,26.25
2019-12-17,8.3,2.2,6.12,83.0,0.7,2.33,7.483005637993529,24.79310344827586
2019-12-16,7.1,0.0,3.9600000000000004,73.0,7.0,8.27,6.870528460755228,27.551724137931036
2019-12-15,4.7,0.0,4.32,69.0,7.1,8.94,4.026824813151228,27.428571428571427
2019-12-14,4.0,0.4,6.84,61.0,8.2,9.92,2.2976130337966896,29.655172413793103
2019-12-13,1.6,0.1,4.680000000000001,56.0,6.8,8.23,0.3719027684656029,22.464285714285715
2019-12-12,1.7,0.0,7.920000000000001,48.0,8.8,10.74,-0.717588675518315,16.464285714285715
2019-12-11,6.9,0.2,9.360000000000001,68.0,4.4,5.67,5.059579337313735,52.17857142857143
2019-12-10,6.5,0.4,4.32,79.0,4.9,7.18,6.047496896931605,64.74074074074075
2019-12-09,3.0,0.1,4.680000000000001,69.0,6.2,8.01,1.9525788157498472,42.629629629629626
2019-12-08,1.4,0.0,4.680000000000001,67.0,8.6,10.52,0.1460919045678536,33.44827586206897
2019-12-07,0.1,0.0,5.760000000000001,62.0,6.1,7.74,-1.8116227057848564,29.620689655172413
2019-12-06,-3.2,0.0,7.2,45.0,8.1,10.8,-6.202011684150399,20.48148148148148
2019-12-05,0.2,0.0,9.72,48.0,8.7,11.17,-3.0017382161253847,19.0
2019-12-04,4.2,0.1,5.4,61.0,7.7,10.22,3.0197273811130914,24.892857142857142
2019-12-03,2.4,0.5,6.12,67.0,5.1,7.24,0.6902531162539869,19.551724137931036
2019-12-02,3.6,0.2,11.520000000000001,57.0,7.1,9.92,0.6568912691819655,18.413793103448278
2019-12-01,6.3,12.5,4.32,83.0,0.0,1.88,5.822977776511565,26.75
2019-11-30,5.4,0.1,3.6,63.0,6.2,9.18,5.1479669729609245,27.11111111111111
2019-11-29,3.4,0.0,5.4,61.0,8.6,11.34,2.1070798521105543,22.115384615384617
2019-11-28,4.7,3.1,5.760000000000001,73.0,5.1,8.63,3.460895764790279,28.0
2019-11-27,6.2,1.0,7.5600000000000005,63.0,3.9,7.39,4.655758180348405,25.517241379310345
2019-11-26,7.7,0.5,4.680000000000001,73.0,6.1,9.88,7.259134117346957,21.0
2019-11-25,5.9,3.5,9.72,69.0,1.8,5.53,3.7927677007224814,20.041666666666668
2019-11-24,12.8,1.2,6.12,77.0,4.7,7.45,12.663918578303353,25.892857142857142
2019-11-23,10.8,0.0,4.32,75.0,8.2,10.15,10.874657985962509,24.96551724137931
2019-11-22,9.3,0.0,4.680000000000001,64.0,8.7,11.34,9.065621028528954,31.714285714285715
2019-11-21,5.0,0.0,4.32,54.0,6.8,9.84,4.363603493781291,28.857142857142858
2019-11-20,2.6,0.0,5.760000000000001,54.0,9.3,12.85,1.053876463005978,19.928571428571427
2019-11-19,3.7,0.1,10.08,57.0,6.9,10.32,1.0871714133341563,25.785714285714285
2019-11-18,8.7,11.6,12.96,64.0,3.5,7.17,6.593582437351456,62.392857142857146
2019-11-17,11.0,19.0,6.12,87.0,0.5,2.16,10.591553402179418,29.296296296296298
2019-11-16,10.3,0.2,4.32,80.0,6.8,9.6,10.313360184912405,32.827586206896555
2019-11-15,7.2,3.6,6.12,69.0,5.3,7.88,6.216560252584461,29.814814814814813
2019-11-14,3.7,0.0,10.08,43.0,8.9,13.68,1.0871714133341563,19.928571428571427
2019-11-13,8.9,2.8,6.84,74.0,1.0,3.49,7.985665365898909,27.285714285714285
2019-11-12,9.7,0.0,3.9600000000000004,74.0,6.9,9.93,9.771264675862149,28.51851851851852
2019-11-11,12.1,1.1,8.64,72.0,6.6,9.31,11.35983149149683,25.107142857142858
2019-11-10,9.4,8.5,5.760000000000001,71.0,2.6,6.06,8.84803420211705,30.821428571428573
2019-11-09,8.5,0.1,4.680000000000001,59.0,8.1,12.12,8.162377572937952,32.51724137931034
2019-11-08,7.8,0.0,5.760000000000001,57.0,9.0,13.06,7.014114734090917,32.57692307692308
2019-11-07,10.8,0.0,7.2,63.0,7.5,11.82,10.111788428100677,33.89655172413793
2019-11-06,11.3,0.0,4.32,71.0,8.3,12.43,11.435955787012613,33.93103448275862
2019-11-05,11.7,0.0,4.680000000000001,75.0,8.8,12.66,11.775351395301943,29.20689655172414
2019-11-04,12.5,0.2,4.32,75.0,7.4,12.44,12.783070509532866,22.115384615384617
2019-11-03,13.8,1.5,5.04,75.0,5.9,10.92,14.056306195568059,45.15384615384615
2019-11-02,13.5,0.0,3.24,77.0,5.5,9.54,14.247764852448132,57.10344827586207
2019-11-01,14.3,0.0,4.680000000000001,71.0,8.4,12.96,14.710892625972686,85.0
2019-10-31,13.3,0.0,6.12,72.0,9.0,13.48,13.239575571671107,62.111111111111114
2019-10-30,11.3,0.0,5.4,66.0,9.7,15.04,11.119474201010613,26.51851851851852
2019-10-29,13.2,0.7,6.84,66.0,8.2,12.28,12.97722149407024,68.0
2019-10-28,11.5,0.3,5.4,70.0,8.7,13.79,11.347636083261248,28.576923076923077
2019-10-27,10.7,0.0,5.760000000000001,65.0,9.3,14.74,10.338093769888282,20.0
2019-10-26,12.8,0.0,9.0,62.0,8.0,13.47,12.128544027429742,20.115384615384617
2019-10-25,16.9,0.3,6.12,71.0,6.7,12.05,17.38430592391896,21.615384615384617
2019-10-24,17.4,2.3,7.2,70.0,4.0,10.38,17.80257990959047,24.464285714285715
2019-10-23,16.0,0.1,5.4,75.0,0.7,6.89,16.48127843390052,24.192307692307693
2019-10-22,15.9,0.0,4.680000000000001,75.0,7.8,13.87,16.51737953715468,26.08695652173913
2019-10-21,15.3,0.0,4.680000000000001,76.0,9.6,15.53,15.839946945461433,30.68
2019-10-20,15.1,0.0,3.9600000000000004,80.0,9.1,14.94,15.795870661084212,28.727272727272727
2019-10-19,16.2,0.2,4.680000000000001,80.0,8.8,14.94,16.856095833001305,20.09090909090909
2019-10-18,15.3,3.8,6.12,81.0,2.0,7.44,15.542203545142138,17.782608695652176
2019-10-17,14.0,0.0,4.680000000000001,76.0,4.3,10.39,14.37217633012606,24.96153846153846
2019-10-16,13.3,0.0,4.32,76.0,9.3,15.69,13.681146991213033,23.083333333333332
2019-10-15,13.3,1.2,5.760000000000001,74.0,5.7,12.39,13.318212905430755,20.681818181818183
2019-10-14,14.7,3.4,6.12,73.0,8.4,14.27,14.851415153100831,26.03846153846154
2019-10-13,15.9,0.0,6.48,67.0,9.4,16.6,16.17080445713774,20.541666666666668
2019-10-12,18.0,0.0,10.8,62.0,9.4,16.38,18.11264531243249,25.77777777777778
2019-10-11,17.9,0.0,6.12,69.0,9.7,16.82,18.535619910654475,28.74074074074074
2019-10-10,14.9,0.0,3.6,72.0,5.1,12.11,15.675763124679921,21.96153846153846
2019-10-09,13.3,0.0,4.680000000000001,64.0,10.4,18.51,13.581838306483942,
2019-10-08,15.9,0.1,7.920000000000001,67.0,9.0,16.31,15.947918971747313,
2019-10-07,15.5,8.6,4.680000000000001,90.0,0.1,3.34,16.065757809359184,11.714285714285714
2019-10-06,17.3,0.0,7.2,70.0,6.6,14.41,17.686052765931528,14.863636363636363
2019-10-05,18.9,3.2,7.2,80.0,2.4,7.87,19.55048706447451,27.09090909090909
2019-10-04,21.2,0.3,4.680000000000001,83.0,7.4,15.66,22.501367430445036,30.583333333333332
2019-10-03,22.0,28.9,10.44,82.0,5.2,11.82,22.94047007279483,22.0
2019-10-02,21.1,106.3,8.64,94.0,0.0,2.13,21.99214053203691,18.95
2019-10-01,21.5,9.4,3.6,89.0,2.0,7.2,22.989810977453118,33.0
2019-09-30,21.6,0.1,3.6,81.0,8.5,17.26,23.10062988431332,36.888888888888886
2019-09-29,22.2,0.1,3.9600000000000004,80.0,9.1,17.7,23.717111863876184,30.24137931034483
2019-09-28,22.5,1.8,3.6,84.0,5.5,13.77,24.098000046055116,24.77777777777778
2019-09-27,21.4,1.5,4.680000000000001,79.0,4.7,13.3,22.727178294342785,24.583333333333332
2019-09-26,20.4,0.0,4.680000000000001,78.0,6.5,14.75,21.59812397485404,23.52173913043478
2019-09-25,18.4,0.0,3.9600000000000004,79.0,7.6,15.84,19.477574318719917,23.681818181818183
2019-09-24,17.8,0.0,4.32,77.0,10.6,20.22,18.732827200663976,20.40909090909091
2019-09-23,18.1,0.4,6.48,75.0,5.1,14.07,18.714403851497543,13.473684210526315
2019-09-22,17.5,65.1,14.76,86.0,0.0,2.25,17.17945757459038,14.444444444444445
2019-09-21,17.8,40.1,7.5600000000000005,86.0,0.0,3.27,18.222340518769307,13.80952380952381
2019-09-20,19.3,0.0,6.12,71.0,2.3,10.57,20.147459492084202,20.0
2019-09-19,19.2,0.0,5.4,68.0,10.1,20.4,20.13186854991067,23.36
2019-09-18,21.0,0.0,6.48,64.0,10.4,21.08,22.067330325880924,24.6
2019-09-17,21.3,0.0,5.760000000000001,68.0,10.7,21.25,22.48781024556143,19.52173913043478
2019-09-16,22.4,0.2,5.760000000000001,73.0,9.2,19.34,23.748629879829394,16.875
2019-09-15,23.4,0.4,5.4,79.0,7.2,16.92,24.923268077173994,15.666666666666666
2019-09-14,22.3,0.1,3.9600000000000004,81.0,5.2,12.35,23.8286786413803,15.217391304347826
2019-09-13,21.7,0.0,5.760000000000001,74.0,10.0,20.41,22.946290112567958,14.478260869565217
2019-09-12,20.8,5.6,7.5600000000000005,81.0,0.3,5.81,21.730939399395403,12.73913043478261
2019-09-11,23.9,7.4,6.84,85.0,2.9,10.89,25.398070464171003,19.391304347826086
2019-09-10,25.4,15.3,6.48,83.0,4.9,12.6,27.15452911460054,22.26923076923077
2019-09-09,24.7,8.0,5.04,87.0,2.2,10.24,26.428987233949318,24.0
2019-09-08,24.6,0.8,3.9600000000000004,85.0,2.0,10.83,26.394714523974887,23.458333333333332
2019-09-07,25.8,12.3,17.28,81.0,1.8,7.32,27.355720881136406,19.05
2019-09-06,25.4,2.9,6.12,86.0,1.4,9.19,27.170474811170845,17.153846153846153
2019-09-05,24.2,22.0,3.9600000000000004,91.0,2.8,9.45,25.948447413958434,16.0
2019-09-04,23.4,11.9,4.680000000000001,93.0,0.5,6.86,24.985286933320282,11.958333333333334
2019-09-03,22.1,13.1,4.32,91.0,0.5,6.9,23.55998828969488,16.32
2019-09-02,21.6,11.4,3.9600000000000004,85.0,2.9,10.71,23.047711198851516,19.84
2019-09-01,22.1,0.8,3.6,81.0,4.0,12.69,23.65472441861432,20.12
2019-08-31,22.6,0.0,5.04,74.0,10.4,20.81,24.045259694444674,16.6
2019-08-30,22.9,0.2,6.84,72.0,9.8,21.39,24.237243457619535,19.333333333333332
2019-08-29,22.4,4.2,5.04,86.0,1.9,8.29,23.818238024015656,23.846153846153847
2019-08-28,23.8,0.9,3.9600000000000004,85.0,3.8,13.05,25.50218030394199,19.08
2019-08-27,22.7,16.7,4.32,89.0,2.2,9.16,24.233545650955,18.76923076923077
2019-08-26,24.3,0.1,5.04,75.0,8.9,20.64,25.974943893091293,21.137931034482758
2019-08-25,23.2,1.2,4.32,78.0,7.3,18.63,24.79484345200511,19.458333333333332
2019-08-24,22.8,0.0,4.32,77.0,3.3,11.78,24.345805211165022,23.896551724137932
2019-08-23,24.7,0.0,5.4,73.0,7.6,17.94,26.406320311803118,28.321428571428573
2019-08-22,25.8,25.2,5.760000000000001,82.0,5.7,15.59,27.64570874938493,26.03846153846154
2019-08-21,25.8,8.6,4.32,82.0,3.9,14.5,27.71359201746565,27.25925925925926
2019-08-20,26.0,0.2,6.12,73.0,8.0,19.12,27.861263203212157,28.357142857142858
2019-08-19,25.1,0.4,4.680000000000001,75.0,8.9,20.39,26.904679276451155,25.576923076923077
2019-08-18,25.3,0.0,5.04,72.0,10.6,23.32,27.11005224523636,25.333333333333332
2019-08-17,26.2,2.1,7.5600000000000005,75.0,9.0,18.63,28.04641738452238,28.0
2019-08-16,26.4,1.9,8.28,79.0,7.4,17.04,28.262036501055874,18.5
2019-08-15,26.1,15.8,8.28,86.0,1.1,7.61,27.908766046490932,12.45
2019-08-14,28.6,1.2,7.5600000000000005,76.0,7.5,18.45,30.85329648902325,19.25
2019-08-13,28.5,1.2,5.760000000000001,77.0,9.3,20.89,30.74044785167903,21.04
2019-08-12,27.7,15.5,8.28,83.0,4.2,12.96,29.792875137503955,20.5
2019-08-11,28.3,8.0,12.24,71.0,6.3,18.69,30.485925923563048,19.076923076923077
2019-08-10,28.6,0.0,7.5600000000000005,73.0,9.9,22.33,30.85329648902325,23.192307692307693
2019-08-09,28.3,0.1,4.32,77.0,9.5,21.1,30.520081022716177,20.91304347826087
2019-08-08,27.6,5.7,4.680000000000001,81.0,7.4,18.01,29.72731507517302,27.625
2019-08-07,27.2,14.7,6.48,82.0,6.4,17.23,29.235655891804015,27.08
2019-08-06,27.6,10.9,6.84,75.0,6.2,17.27,29.69313038841146,28.875
2019-08-05,28.8,0.7,4.32,75.0,10.3,21.78,31.08137882376628,33.333333333333336
2019-08-04,28.4,0.6,4.32,76.0,10.0,22.0,30.632340582926197,28.03846153846154
2019-08-03,28.3,0.5,4.680000000000001,77.0,9.5,21.74,30.51765309881514,21.625
2019-08-02,28.8,0.1,4.680000000000001,75.0,11.2,23.79,31.08218025855951,16.875
2019-08-01,28.4,3.4,5.760000000000001,78.0,9.3,21.08,30.6258278849274,14.045454545454545
2019-07-31,28.4,6.0,8.28,78.0,7.0,15.71,30.61717286482216,13.666666666666666
2019-07-30,28.4,0.7,9.0,77.0,7.4,17.0,30.615112269905453,16.083333333333332
2019-07-29,27.8,0.1,7.5600000000000005,78.0,7.6,18.05,29.917670120856293,15.75
2019-07-28,26.9,10.9,7.2,86.0,2.3,9.08,28.87265855718941,15.55
2019-07-27,27.1,12.1,5.04,88.0,4.2,14.26,29.153247279097492,21.35
2019-07-26,26.5,19.0,6.48,89.0,1.4,7.12,28.426328811780444,18.842105263157894
2019-07-25,26.6,16.3,5.760000000000001,90.0,1.7,7.81,28.562668483398003,19.73076923076923
2019-07-24,26.8,0.5,6.12,83.0,1.6,9.19,28.78231439260057,18.571428571428573
2019-07-23,27.9,0.0,6.48,78.0,7.7,20.71,30.044982971827594,20.84
2019-07-22,27.0,0.3,6.48,80.0,7.2,18.2,29.004419583225854,27.535714285714285
2019-07-21,24.8,20.0,8.28,90.0,1.8,8.22,26.37792741004285,17.863636363636363
2019-07-20,24.8,56.5,12.96,88.0,0.3,6.88,26.217756691819496,11.944444444444445
2019-07-19,25.2,13.9,6.48,84.0,4.0,12.68,26.923292806022374,20.12
2019-07-18,24.3,8.1,5.04,83.0,4.6,15.3,25.974943893091293,27.88888888888889
2019-07-17,24.4,3.7,5.04,79.0,5.2,17.22,26.0884547283058,26.035714285714285
2019-07-16,23.8,4.5,5.04,81.0,6.8,19.29,25.40738971701876,22.52
2019-07-15,23.2,8.8,4.680000000000001,84.0,3.2,13.2,24.759476069422533,26.96
2019-07-14,23.9,2.1,5.4,79.0,7.8,21.35,25.49367278280058,27.392857142857142
2019-07-13,23.3,1.6,4.32,80.0,4.6,16.19,24.90710301221513,23.692307692307693
2019-07-12,23.2,0.4,6.12,77.0,7.3,19.66,24.637584040352714,14.92
2019-07-11,22.2,8.5,7.920000000000001,85.0,1.3,9.6,23.34177095609755,10.235294117647058
2019-07-10,20.9,20.7,8.64,83.0,0.5,7.07,21.755866997802684,12.45
2019-07-09,22.6,0.2,7.5600000000000005,69.0,6.1,17.93,23.836098727771063,14.652173913043478
2019-07-08,22.6,0.5,7.5600000000000005,68.0,5.1,18.86,23.836098727771063,15.4
2019-07-07,23.5,0.2,9.360000000000001,65.0,7.3,21.12,24.790072293740806,19.692307692307693
2019-07-06,25.1,0.0,7.920000000000001,63.0,12.0,27.66,26.745290123496876,28.25
2019-07-05,25.1,0.0,5.04,67.0,11.1,25.57,26.88303057480735,29.59259259259259
2019-07-04,24.4,0.0,5.04,69.0,11.7,26.84,26.0884547283058,27.11111111111111
2019-07-03,23.1,0.0,4.32,75.0,6.1,17.75,24.68258389179509,25.48148148148148
2019-07-02,23.4,0.0,6.12,72.0,11.1,24.98,24.867846837699812,23.75
2019-07-01,23.2,0.4,5.04,79.0,4.2,14.54,24.726324705731717,26.8
2019-06-30,23.8,0.0,6.12,81.0,4.7,16.04,25.328372432394023,22.185185185185187
2019-06-29,21.6,31.7,4.680000000000001,91.0,0.9,7.5,22.95298915824054,20.083333333333332
2019-06-28,23.6,0.8,5.760000000000001,81.0,4.7,16.43,25.124069480849,23.44
2019-06-27,23.8,12.0,5.04,85.0,3.9,15.18,25.40738971701876,19.347826086956523
2019-06-26,21.1,33.1,5.04,84.0,1.3,8.61,22.34259716622707,24.291666666666668
2019-06-25,23.6,0.0,5.4,67.0,12.5,27.2,25.151429959424632,23.22222222222222
2019-06-24,22.5,0.1,5.760000000000001,68.0,11.9,27.46,23.863249846581027,18.26086956521739
2019-06-23,21.6,0.3,6.12,67.0,10.4,25.63,22.79548166157589,16.904761904761905
2019-06-22,21.7,1.0,6.84,69.0,9.9,24.48,22.844251049757762,18.44
2019-06-21,22.8,1.9,7.2,72.0,8.2,21.64,24.095045667173025,25.23076923076923
2019-06-20,23.4,0.0,6.12,71.0,9.5,23.99,24.867846837699812,26.615384615384617
2019-06-19,22.2,0.8,5.4,76.0,6.9,17.64,23.554296783670186,27.22222222222222
2019-06-18,21.3,2.1,5.760000000000001,76.0,3.1,13.28,22.48781024556143,24.62962962962963
2019-06-17,21.3,0.0,6.12,70.0,10.5,25.26,22.450087465555235,21.185185185185187
2019-06-16,20.2,0.1,6.12,72.0,9.1,23.25,21.183642080146164,20.523809523809526
2019-06-15,20.4,3.8,8.28,73.0,9.9,24.36,21.196627409757035,24.2
2019-06-14,20.2,2.3,3.9600000000000004,76.0,2.3,13.24,21.48577631379394,25.346153846153847
2019-06-13,21.2,0.0,5.04,68.0,11.4,27.34,22.456108001441574,23.04
2019-06-12,19.7,0.0,5.4,72.0,11.2,26.45,20.702273255537257,22.166666666666668
2019-06-11,18.8,0.3,6.12,70.0,7.3,20.42,19.571802498716444,15.1
2019-06-10,18.3,4.0,6.48,75.0,4.0,14.68,18.945640160075712,14.947368421052632
2019-06-09,19.7,1.5,6.48,75.0,6.0,20.35,20.564294320122855,22.26923076923077
2019-06-08,20.1,0.1,5.4,76.0,8.8,22.33,21.158597020038528,21.833333333333332
2019-06-07,18.6,24.2,8.28,89.0,1.0,7.43,19.077004682367388,15.631578947368421
2019-06-06,21.1,20.7,6.12,79.0,2.4,10.86,22.21982466820813,39.88461538461539
2019-06-05,22.9,0.0,5.760000000000001,67.0,11.4,26.28,24.321729713587562,33.0
2019-06-04,23.1,0.0,6.12,60.0,12.1,27.05,24.52245264167916,35.77777777777778
2019-06-03,22.0,0.0,5.04,56.0,12.3,27.19,23.36419468315763,34.888888888888886
2019-06-02,20.6,0.0,5.4,57.0,12.5,27.48,21.729001725665114,28.5
2019-06-01,18.9,0.0,5.4,63.0,9.6,22.79,19.789625726534716,26.321428571428573
2019-05-31,18.6,0.8,8.28,62.0,10.0,25.62,19.077004682367388,20.333333333333332
2019-05-30,20.5,0.1,7.5600000000000005,48.0,7.4,20.43,21.380079511332795,33.758620689655174
2019-05-29,19.7,0.0,7.920000000000001,51.0,13.2,29.34,20.40770270833952,33.964285714285715
2019-05-28,17.8,0.0,9.0,54.0,10.5,24.67,18.053726156428365,18.96
2019-05-27,18.6,22.9,11.16,85.0,0.3,3.31,18.802923885983233,19.181818181818183
2019-05-26,23.2,0.1,7.5600000000000005,52.0,9.8,25.68,24.537818503896283,33.75
2019-05-25,23.3,0.0,6.48,52.0,8.4,21.19,24.726547874529814,48.62068965517241
2019-05-24,22.9,0.0,6.48,56.0,12.6,27.02,24.264075257373484,61.172413793103445
2019-05-23,20.9,0.0,6.84,54.0,12.8,28.59,21.915589444516584,51.464285714285715
2019-05-22,19.2,0.0,7.920000000000001,50.0,12.7,29.15,19.820889058787913,43.86206896551724
2019-05-21,17.0,0.0,9.360000000000001,51.0,13.0,29.55,17.064276858995264,36.964285714285715
2019-05-20,17.0,1.7,11.16,63.0,7.2,21.06,16.87529226556515,28.76
2019-05-19,19.5,7.2,7.2,86.0,1.3,9.01,20.249649926428127,15.08
2019-05-18,18.8,21.3,9.72,79.0,1.5,11.7,19.169807407272913,20.26923076923077
2019-05-17,21.3,1.7,5.760000000000001,61.0,6.0,16.81,22.48781024556143,35.785714285714285
2019-05-16,21.4,0.0,5.04,60.0,10.8,25.29,22.68312967187059,42.51851851851852
2019-05-15,20.3,0.0,5.04,64.0,9.8,23.12,21.434510484511016,41.18518518518518
2019-05-14,19.8,0.0,5.4,65.0,11.0,25.3,20.816354196662576,38.111111111111114
2019-05-13,17.9,0.0,5.760000000000001,61.0,6.2,17.43,18.59073137600589,38.392857142857146
2019-05-12,18.4,0.0,6.12,54.0,10.4,23.02,19.111276904022233,36.10344827586207
2019-05-11,18.5,0.0,5.04,51.0,11.9,26.11,19.391315450649888,39.607142857142854
2019-05-10,17.6,0.0,5.4,46.0,11.8,26.6,18.306573491905596,38.464285714285715
2019-05-09,17.1,0.0,7.5600000000000005,41.0,11.2,25.77,17.40366744662322,37.25
2019-05-08,15.7,0.0,7.920000000000001,42.0,10.0,23.81,15.713193511926669,37.607142857142854
2019-05-07,13.9,0.0,7.2,47.0,12.7,28.81,13.724129881527702,35.55555555555556
2019-05-06,14.0,0.1,10.08,48.0,10.6,27.36,13.399255873673143,35.535714285714285
2019-05-05,18.9,0.0,6.48,47.0,10.7,25.5,19.639349085810196,48.92857142857143
2019-05-04,17.6,0.0,5.04,56.0,10.7,23.75,18.369717933719322,55.07142857142857
2019-05-03,16.7,0.0,5.760000000000001,51.0,12.3,27.03,17.21529177498629,44.827586206896555
2019-05-02,16.0,0.0,7.5600000000000005,52.0,12.3,26.52,16.11718119039365,56.62068965517241
2019-05-01,15.4,0.0,7.2,67.0,9.4,22.16,15.472037036411741,48.925925925925924
2019-04-30,14.6,0.1,5.04,79.0,7.2,19.23,14.964392877284112,22.392857142857142
2019-04-29,11.3,19.1,4.680000000000001,84.0,1.1,6.3,11.323729667506445,17.96
2019-04-28,12.1,0.2,5.04,67.0,3.1,13.39,12.126621996921436,18.423076923076923
2019-04-27,11.4,0.1,5.760000000000001,65.0,10.1,24.99,11.140433537149722,15.25
2019-04-26,9.4,6.3,7.5600000000000005,86.0,0.2,4.17,8.398263653016242,14.142857142857142
2019-04-25,13.5,4.5,7.5600000000000005,83.0,0.4,4.83,13.193348789871905,39.370370370370374
2019-04-24,17.3,6.9,5.04,87.0,3.2,13.53,18.0291854280758,26.296296296296298
2019-04-23,16.8,5.6,5.760000000000001,74.0,2.4,10.68,17.329911741737924,40.035714285714285
2019-04-22,17.6,0.0,6.12,66.0,10.4,23.33,18.190225714633822,48.724137931034484
2019-04-21,16.5,0.1,5.4,71.0,4.4,13.75,17.051683139527107,31.17241379310345
2019-04-20,14.7,0.1,6.12,66.0,9.5,21.86,14.851415153100831,33.241379310344826
2019-04-19,12.8,0.0,7.5600000000000005,70.0,3.1,11.37,12.374675717725818,32.32142857142857
2019-04-18,15.3,0.0,8.28,63.0,7.1,16.12,15.191029682153019,28.0
2019-04-17,15.5,0.5,6.12,48.0,10.0,23.26,15.772466342489242,34.15384615384615
2019-04-16,14.2,0.0,5.4,38.0,10.0,22.53,14.427821493644812,37.714285714285715
2019-04-15,11.1,0.0,6.84,46.0,12.0,24.97,10.53948478031215,46.32142857142857
2019-04-14,10.2,0.8,7.920000000000001,59.0,3.6,9.57,9.258243366858997,29.896551724137932
2019-04-13,11.6,0.0,5.760000000000001,48.0,9.7,22.44,11.369673470652986,32.48275862068966
2019-04-12,10.7,0.1,6.12,58.0,11.0,23.69,10.246159206158763,30.785714285714285
2019-04-11,8.8,0.0,5.04,71.0,5.5,16.12,8.380764434842707,19.88888888888889
2019-04-10,7.2,8.5,8.64,83.0,0.3,6.33,5.571129902758348,11.555555555555555
2019-04-09,9.3,23.2,11.520000000000001,60.0,3.3,9.11,7.541010351422559,22.333333333333332
2019-04-08,11.8,0.0,8.28,45.0,10.9,23.07,11.06954104556203,34.0
2019-04-07,12.5,2.8,5.760000000000001,60.0,5.2,15.1,12.40125317141769,43.42307692307692
2019-04-06,11.6,0.6,5.760000000000001,44.0,7.1,14.95,11.369673470652986,57.214285714285715
2019-04-05,11.7,0.0,10.44,46.0,9.0,18.62,10.595106360588726,74.28571428571429
2019-04-04,9.9,0.0,10.08,40.0,11.5,23.92,8.49832904965471,32.827586206896555
2019-04-03,7.4,0.0,8.28,42.0,11.7,24.07,5.888241045276211,28.517241379310345
2019-04-02,6.7,0.0,7.920000000000001,44.0,11.1,23.5,5.150547819997753,24.379310344827587
2019-04-01,5.7,0.0,9.72,45.0,10.7,21.61,3.554363984341853,22.517241379310345
2019-03-31,5.4,0.2,13.68,48.0,7.9,16.14,2.4504267928620043,30.428571428571427
2019-03-30,7.2,3.0,11.879999999999999,67.0,6.0,12.36,4.942616461325588,27.06896551724138
2019-03-29,10.6,0.0,6.48,54.0,8.2,19.45,10.043042279816387,32.89655172413793
2019-03-28,10.6,0.6,7.2,63.0,6.4,16.28,9.878734140782802,44.892857142857146
2019-03-27,12.8,0.1,11.879999999999999,57.0,7.8,16.27,11.722164846480688,53.13793103448276
2019-03-26,10.5,0.0,7.2,55.0,10.1,21.05,9.762206997123867,44.37931034482759
2019-03-25,7.2,0.0,7.2,58.0,6.7,15.36,5.9168112563789705,37.44827586206897
2019-03-24,4.7,0.0,8.64,51.0,11.4,23.25,2.6177107248305487,23.24137931034483
2019-03-23,4.2,1.4,9.72,54.0,8.4,16.17,1.7663361114871519,22.321428571428573
2019-03-22,5.2,0.0,10.44,52.0,9.1,20.8,2.80434285288585,35.10344827586207
2019-03-21,9.8,2.1,12.96,74.0,4.3,10.17,7.934364529271633,25.214285714285715
2019-03-20,11.4,16.1,6.84,74.0,1.0,5.91,10.887732882277593,55.03846153846154
2019-03-19,10.7,0.0,5.760000000000001,54.0,10.0,17.68,10.338093769888282,40.714285714285715
2019-03-18,7.5,0.0,5.4,51.0,7.6,16.17,6.78439843824856,28.666666666666668
2019-03-17,6.6,0.0,7.2,57.0,10.4,20.16,5.2176483944253516,28.107142857142858
2019-03-16,5.8,0.2,8.28,65.0,8.3,16.7,4.004131954263184,27.77777777777778
